Datum;Uhrzeit;Deutschland/Luxemburg[€/MWh];∅ Anrainer DE/LU[€/MWh];Belgien[€/MWh];Dänemark 1[€/MWh];Dänemark 2[€/MWh];Frankreich[€/MWh];Niederlande[€/MWh];Norwegen 2[€/MWh];Österreich[€/MWh];Polen[€/MWh];Schweden 4[€/MWh];Schweiz[€/MWh];Tschechien[€/MWh];DE/AT/LU[€/MWh];Italien (Nord)[€/MWh];Slowenien[€/MWh];Ungarn[€/MWh]
17.09.2022;12:00;43,92;157,33;51,89;43,92;36,1;259,51;43,92;382,38;357,2;131,48;36,1;250,06;138,05;-;357,2;263,08;254,93
17.09.2022;13:00;5,09;129,24;5,09;5,09;22,09;288,17;5,09;229,84;353,51;137,89;22,09;255,55;97,26;-;310,5;310,5;313,02
17.09.2022;14:00;7,13;104,46;-9,06;7,13;21,85;157,89;2,91;183,54;260,09;143,89;21,85;244,11;114,87;-;228;174,23;163,64
17.09.2022;15:00;2;106,11;2;2;24,98;155,84;2;188,73;259,55;129,12;24,98;245,26;132,77;-;244,9;234,24;234,24
17.09.2022;16:00;35,18;112,98;44,74;35,18;35,18;122,72;35,18;36,31;258,04;176,45;35,18;263,85;200;-;270,82;257,78;285,65
17.09.2022;17:00;66,72;157,79;140,69;66,72;66,72;237,07;108,49;68,85;306,96;198,69;66,72;318,59;156,23;-;373,01;373,01;423,83
17.09.2022;18:00;104,5;195,47;142,42;104,5;104,5;224,47;142,42;235,02;323,48;223,72;104,5;305,52;239,61;-;393,19;393,19;386,75
17.09.2022;19:00;144,33;244,4;196,3;144,33;144,33;315,69;235,4;224,96;394,91;234,75;144,33;366,3;287,14;-;469,99;460,67;460,67
17.09.2022;20:00;106,36;237,17;189,42;106,36;106,36;342,94;250,14;336,51;373,33;230,95;106,36;380,34;186,21;-;454,22;372,97;418,32
17.09.2022;21:00;72,68;195,09;120,08;72,68;72,68;259,41;194,55;390,17;258;209,58;72,68;358,69;137,52;-;409,99;203,19;203,01
17.09.2022;22:00;70,42;161,75;106,01;70,42;70,42;228,06;111,79;245,63;258,01;153,04;68,73;348,56;118,6;-;391,7;197,51;258,01
17.09.2022;23:00;44,28;150,02;150,9;44,28;44,28;214,66;150,9;264,11;200,78;103,99;43,21;344,49;88,66;-;380,95;165,43;162,72
18.09.2022;00:00;26,62;114,06;110;26,62;27,47;269,93;95,14;27,47;231,81;99,22;27,47;251,64;87,86;-;384,17;185,79;161,08
18.09.2022;01:00;27,06;107,32;126,65;27,06;27,06;239,07;82,15;27,87;232,53;94,63;27,06;237,29;59,13;-;371,71;153,82;98,01
18.09.2022;02:00;22,19;99,65;128,29;22,19;22,19;253,81;77,48;22,85;203,32;94,74;22,19;202,07;46,98;-;344,74;146,32;86,99
18.09.2022;03:00;27,17;92,4;106,98;27,17;27,17;199,85;70;27,98;181,18;102,09;27,17;196,63;50,23;-;344,39;125,66;81
18.09.2022;04:00;34,02;75,24;106,57;34,02;34,02;138,53;73,75;35,04;64,67;103,77;34,02;190,54;12,73;-;350,47;57,61;37,99
18.09.2022;05:00;31,59;91,93;103,26;31,59;31,59;187,91;69,91;31,59;165,52;101,99;31,59;205,02;51,22;-;384,54;118,78;78,68
